point_name,month_year,TBOT_avg,PRECTmms_total_mm
3_6_103_58576,1974-01,276.6191,479.84702
3_6_103_58576,1974-02,278.8493,198.1485
3_6_103_58576,1974-03,279.8971,496.24414
3_6_103_58576,1974-04,282.38138,144.8484
3_6_103_58576,1974-05,289.0758,13.272736
3_6_103_58576,1974-06,294.7635,5.4940643
3_6_103_58576,1974-07,296.42297,25.507782
3_6_103_58576,1974-08,297.21094,0.47128296
3_6_103_58576,1974-09,297.09268,3.2310488
3_6_103_58576,1974-10,291.09558,40.829884
3_6_103_58576,1974-11,282.61258,154.5684
3_6_103_58576,1974-12,278.3416,305.50992
3_6_103_58576,1975-01,279.5209,103.25705
3_6_103_58576,1975-02,277.30847,517.3176
3_6_103_58576,1975-03,277.7544,505.09357
3_6_103_58576,1975-04,279.44174,109.95744
3_6_103_58576,1975-05,289.91302,19.45935
3_6_103_58576,1975-06,294.41403,0.6312561
3_6_103_58576,1975-07,296.77597,0.22485352
3_6_103_58576,1975-08,295.32794,2.9758606
3_6_103_58576,1975-09,295.99478,12.302711
3_6_103_58576,1975-10,285.3825,196.04523
3_6_103_58576,1975-11,280.4596,84.025696
3_6_103_58576,1975-12,281.24567,104.13413
3_6_103_58576,1976-01,280.68063,39.05964
3_6_103_58576,1976-02,279.16284,142.88431
3_6_103_58576,1976-03,279.76965,40.40009
3_6_103_58576,1976-04,281.3839,147.21713
3_6_103_58576,1976-05,291.03027,0.0920105
3_6_103_58576,1976-06,292.53363,2.9179878
3_6_103_58576,1976-07,296.79456,9.14024
3_6_103_58576,1976-08,292.50272,49.673492
3_6_103_58576,1976-09,294.45407,0.78144073
3_6_103_58576,1976-10,289.78873,9.090873
3_6_103_58576,1976-11,286.19714,41.77524
3_6_103_58576,1976-12,282.05298,44.40576
3_6_103_58576,1977-01,279.25943,81.61252
3_6_103_58576,1977-02,282.27887,92.378334
3_6_103_58576,1977-03,277.8319,97.566086
3_6_103_58576,1977-04,286.03714,31.418903
3_6_103_58576,1977-05,283.16125,82.22812
3_6_103_58576,1977-06,295.5454,0.5253906
3_6_103_58576,1977-07,296.6645,1.1749115
3_6_103_58576,1977-08,297.3365,0.5356865
3_6_103_58576,1977-09,290.90396,110.71813
3_6_103_58576,1977-10,288.421,21.461887
3_6_103_58576,1977-11,281.53537,128.15683
3_6_103_58576,1977-12,280.21918,329.04474
3_6_103_58576,1978-01,279.45898,753.0226
3_6_103_58576,1978-02,279.22543,285.00418
3_6_103_58576,1978-03,283.01453,234.46391
3_6_103_58576,1978-04,281.0539,274.9806
3_6_103_58576,1978-05,288.98083,8.342377
3_6_103_58576,1978-06,293.01428,1.7466736
3_6_103_58576,1978-07,297.69864,0.124694824
3_6_103_58576,1978-08,296.0617,12.052063
3_6_103_58576,1978-09,291.25308,66.15103
3_6_103_58576,1978-10,292.16913,0.94081235
3_6_103_58576,1978-11,281.09784,46.60263
3_6_103_58576,1978-12,277.24115,26.906162
3_6_103_58576,1979-01,276.9737,271.0171
3_6_103_58576,1979-02,276.74722,297.46408
3_6_103_58576,1979-03,281.34888,207.45718
3_6_103_58576,1979-04,282.641,113.196594
3_6_103_58576,1979-05,290.84985,77.44856
3_6_103_58576,1979-06,294.69107,0.42179108
3_6_103_58576,1979-07,297.74628,0.26208496
3_6_103_58576,1979-08,294.96814,4.2620773
3_6_103_58576,1979-09,295.36816,7.1460004
3_6_103_58576,1979-10,287.6134,202.77934
3_6_103_58576,1979-11,281.08395,85.11388
3_6_103_58576,1979-12,280.53485,269.54846
3_6_103_58576,1980-01,279.1123,354.39764
3_6_103_58576,1980-02,281.0298,529.5409
3_6_103_58576,1980-03,279.42038,158.82355
3_6_103_58576,1980-04,284.56613,80.012665
3_6_103_58576,1980-05,287.65393,36.15616
3_6_103_58576,1980-06,290.04553,7.489197
3_6_103_58576,1980-07,297.28888,2.9201355
3_6_103_58576,1980-08,296.4179,0.0
3_6_103_58576,1980-09,293.27148,17.422472
3_6_103_58576,1980-10,289.91638,19.171738
3_6_103_58576,1980-11,283.298,42.44456
3_6_103_58576,1980-12,281.88168,363.47174
3_6_103_58576,1981-01,281.0818,305.81274
3_6_103_58576,1981-02,279.8862,116.707596
3_6_103_58576,1981-03,280.36264,216.19342
3_6_103_58576,1981-04,285.42123,34.293907
3_6_103_58576,1981-05,288.89243,29.283257
3_6_103_58576,1981-06,296.05984,1.2869873
3_6_103_58576,1981-07,298.26456,0.21826172
3_6_103_58576,1981-08,298.12244,0.08276367
3_6_103_58576,1981-09,293.7174,56.868248
3_6_103_58576,1981-10,285.86835,195.42218
3_6_103_58576,1981-11,282.0279,751.9085
3_6_103_58576,1981-12,279.34366,496.63837
3_6_103_58576,1982-01,276.4298,271.16144
3_6_103_58576,1982-02,279.00854,234.66777
3_6_103_58576,1982-03,278.15952,430.33582
3_6_103_58576,1982-04,281.70752,328.5194
3_6_103_58576,1982-05,290.96857,3.0147095
3_6_103_58576,1982-06,292.55496,15.787994
3_6_103_58576,1982-07,296.2273,0.95932007
3_6_103_58576,1982-08,296.27527,9.993805
3_6_103_58576,1982-09,291.673,35.17606
3_6_103_58576,1982-10,286.64658,171.02908
3_6_103_58576,1982-11,279.4886,411.9633
3_6_103_58576,1982-12,278.05515,476.3386
3_6_103_58576,1983-01,280.32956,481.51862
3_6_103_58576,1983-02,279.0675,482.6715
3_6_103_58576,1983-03,278.77197,682.06573
3_6_103_58576,1983-04,280.31897,247.8454
3_6_103_58576,1983-05,289.17493,23.189148
3_6_103_58576,1983-06,293.12994,7.7105713
3_6_103_58576,1983-07,294.30762,2.2487793
3_6_103_58576,1983-08,295.61014,35.185883
3_6_103_58576,1983-09,293.65512,96.42076
3_6_103_58576,1983-10,288.45816,75.68045
3_6_103_58576,1983-11,279.4353,607.15594
3_6_103_58576,1983-12,276.9477,688.64026
3_6_103_58576,1984-01,281.28683,17.172623
3_6_103_58576,1984-02,279.64783,212.71176
3_6_103_58576,1984-03,282.17276,171.92297
3_6_103_58576,1984-04,282.38068,66.76024
3_6_103_58576,1984-05,290.27158,15.932434
3_6_103_58576,1984-06,293.4048,29.30133
3_6_103_58576,1984-07,299.7767,2.0681305
3_6_103_58576,1984-08,296.8839,4.220825
3_6_103_58576,1984-09,294.2761,4.5190444
3_6_103_58576,1984-10,283.61078,103.710686
3_6_103_58576,1984-11,278.81445,771.2741
3_6_103_58576,1984-12,276.8642,97.55438
3_6_103_58576,1985-01,279.57968,37.764538
3_6_103_58576,1985-02,279.22147,155.01836
3_6_103_58576,1985-03,278.55246,160.2237
3_6_103_58576,1985-04,287.33224,5.412552
3_6_103_58576,1985-05,288.05762,1.8534393
3_6_103_58576,1985-06,296.86258,0.064208984
3_6_103_58576,1985-07,299.772,0.29003906
3_6_103_58576,1985-08,295.87106,0.0
3_6_103_58576,1985-09,290.10852,53.787365
3_6_103_58576,1985-10,287.2881,119.18253
3_6_103_58576,1985-11,277.90295,152.84045
3_6_103_58576,1985-12,281.03412,195.08829
3_6_103_58576,1986-01,281.63693,462.2793
3_6_103_58576,1986-02,280.36667,811.5016
3_6_103_58576,1986-03,283.83035,325.15027
3_6_103_58576,1986-04,284.06473,52.98697
3_6_103_58576,1986-05,289.32477,25.22232
3_6_103_58576,1986-06,295.5928,0.39709473
3_6_103_58576,1986-07,296.36,0.4534912
3_6_103_58576,1986-08,298.24722,0.5918274
3_6_103_58576,1986-09,288.90402,141.96063
3_6_103_58576,1986-10,288.2022,45.28339
3_6_103_58576,1986-11,283.25162,32.586693
3_6_103_58576,1986-12,280.08337,79.766594
3_6_103_58576,1987-01,277.04803,278.11224
3_6_103_58576,1987-02,279.64584,253.12709
3_6_103_58576,1987-03,279.93445,340.23602
3_6_103_58576,1987-04,287.92072,17.94162
3_6_103_58576,1987-05,291.50055,10.086136
3_6_103_58576,1987-06,295.99026,5.392105
3_6_103_58576,1987-07,294.48474,6.202774
3_6_103_58576,1987-08,297.21744,0.020507812
3_6_103_58576,1987-09,294.73163,0.52628016
3_6_103_58576,1987-10,291.75937,25.716301
3_6_103_58576,1987-11,281.7286,139.08337
3_6_103_58576,1987-12,275.8921,568.57404
3_6_103_58576,1988-01,278.00995,277.84308
3_6_103_58576,1988-02,282.7651,6.4746323
3_6_103_58576,1988-03,282.95908,25.175846
3_6_103_58576,1988-04,284.91138,121.786514
3_6_103_58576,1988-05,287.1418,87.509865
3_6_103_58576,1988-06,292.982,46.97799
3_6_103_58576,1988-07,300.40775,0.2368164
3_6_103_58576,1988-08,297.59503,4.3444824
3_6_103_58576,1988-09,295.58994,0.61526227
3_6_103_58576,1988-10,292.12665,2.0031025
3_6_103_58576,1988-11,280.06506,335.3171
3_6_103_58576,1988-12,278.24564,185.53326
3_6_103_58576,1989-01,277.54987,99.24655
3_6_103_58576,1989-02,276.05353,65.82856
3_6_103_58576,1989-03,279.77856,666.94257
3_6_103_58576,1989-04,287.19385,108.07342
3_6_103_58576,1989-05,288.59238,35.089798
3_6_103_58576,1989-06,294.1759,8.913803
3_6_103_58576,1989-07,296.9267,0.0
3_6_103_58576,1989-08,295.21564,0.2277832
3_6_103_58576,1989-09,292.59387,54.43866
3_6_103_58576,1989-10,287.24033,303.6911
3_6_103_58576,1989-11,284.25702,54.546455
3_6_103_58576,1989-12,282.41437,2.4459915
3_6_103_58576,1990-01,278.5502,315.4734
3_6_103_58576,1990-02,277.30264,166.94537
3_6_103_58576,1990-03,282.81277,101.378334
3_6_103_58576,1990-04,287.21844,17.285248
3_6_103_58576,1990-05,287.40906,225.75327
3_6_103_58576,1990-06,292.84402,1.9064484
3_6_103_58576,1990-07,297.86487,4.78833
3_6_103_58576,1990-08,295.5992,4.543106
3_6_103_58576,1990-09,293.91284,5.674365
3_6_103_58576,1990-10,289.11218,43.964687
3_6_103_58576,1990-11,282.12503,39.90124
3_6_103_58576,1990-12,275.024,32.975285
3_6_103_58576,1991-01,279.63672,55.884552
3_6_103_58576,1991-02,283.32715,61.79779
3_6_103_58576,1991-03,277.00565,604.7771
3_6_103_58576,1991-04,282.2559,37.775658
3_6_103_58576,1991-05,286.35925,32.430214
3_6_103_58576,1991-06,292.7901,20.233978
3_6_103_58576,1991-07,298.85248,0.8033447
3_6_103_58576,1991-08,295.84875,2.2872467
3_6_103_58576,1991-09,297.01437,0.2843147
3_6_103_58576,1991-10,291.33405,61.9477
3_6_103_58576,1991-11,283.46173,55.801003
3_6_103_58576,1991-12,280.05096,200.0635
3_6_103_58576,1992-01,279.86072,104.323524
3_6_103_58576,1992-02,280.9607,468.99448
3_6_103_58576,1992-03,282.42212,169.2453
3_6_103_58576,1992-04,286.38568,98.942764
3_6_103_58576,1992-05,294.353,0.94721985
3_6_103_58576,1992-06,293.9171,34.412064
3_6_103_58576,1992-07,296.554,2.1892242
3_6_103_58576,1992-08,298.39807,3.0528564
3_6_103_58576,1992-09,293.8315,0.01203537
3_6_103_58576,1992-10,289.62915,92.13662
3_6_103_58576,1992-11,282.01843,22.301413
3_6_103_58576,1992-12,276.08295,628.31573
3_6_103_58576,1993-01,276.42154,517.7428
3_6_103_58576,1993-02,277.5567,393.2169
3_6_103_58576,1993-03,282.70956,163.82228
3_6_103_58576,1993-04,283.23343,100.76042
3_6_103_58576,1993-05,287.4927,122.00455
3_6_103_58576,1993-06,292.36584,50.107285
3_6_103_58576,1993-07,296.40143,0.02305603
3_6_103_58576,1993-08,296.51718,0.105392456
3_6_103_58576,1993-09,294.47836,7.3388214e-06
3_6_103_58576,1993-10,289.03796,84.43994
3_6_103_58576,1993-11,281.73853,112.42276
3_6_103_58576,1993-12,279.30154,294.09583
3_6_103_58576,1994-01,280.96786,158.58372
3_6_103_58576,1994-02,277.06207,277.7978
3_6_103_58576,1994-03,283.42157,25.760529
3_6_103_58576,1994-04,285.16537,81.50826
3_6_103_58576,1994-05,288.71518,53.775978
3_6_103_58576,1994-06,293.0575,0.46914673
3_6_103_58576,1994-07,298.73346,0.043518066
3_6_103_58576,1994-08,296.49466,0.0
3_6_103_58576,1994-09,293.64175,4.5922575
3_6_103_58576,1994-10,287.36337,5.290696
3_6_103_58576,1994-11,276.3496,362.54492
3_6_103_58576,1994-12,277.5838,215.12245
3_6_103_58576,1995-01,278.43668,1360.7357
3_6_103_58576,1995-02,283.45728,48.45462
3_6_103_58576,1995-03,279.42737,795.20245
3_6_103_58576,1995-04,282.6634,234.42743
3_6_103_58576,1995-05,287.43582,107.89398
3_6_103_58576,1995-06,291.74884,78.865204
3_6_103_58576,1995-07,296.26453,4.3686523
3_6_103_58576,1995-08,296.32,0.044921875
3_6_103_58576,1995-09,294.09705,0.035791468
3_6_103_58576,1995-10,289.93573,0.19638664
3_6_103_58576,1995-11,285.33203,14.237709
3_6_103_58576,1995-12,280.0721,496.03442
3_6_103_58576,1996-01,278.5474,263.24164
3_6_103_58576,1996-02,280.89426,511.86554
3_6_103_58576,1996-03,282.02014,143.31485
3_6_103_58576,1996-04,284.6919,178.34042
3_6_103_58576,1996-05,287.99518,118.30585
3_6_103_58576,1996-06,294.575,7.692505
3_6_103_58576,1996-07,299.74933,3.1107483
3_6_103_58576,1996-08,298.6954,0.77526855
3_6_103_58576,1996-09,293.01633,5.6630955
3_6_103_58576,1996-10,287.1904,65.56698
3_6_103_58576,1996-11,282.72098,195.41068
3_6_103_58576,1996-12,279.18536,943.9419
3_6_103_58576,1997-01,278.90567,545.5133
3_6_103_58576,1997-02,280.2153,15.054901
3_6_103_58576,1997-03,283.38263,75.05643
3_6_103_58576,1997-04,284.05826,48.469345
3_6_103_58576,1997-05,291.74863,12.760132
3_6_103_58576,1997-06,292.92877,43.06108
3_6_103_58576,1997-07,297.9616,0.23132324
3_6_103_58576,1997-08,295.4944,10.140472
3_6_103_58576,1997-09,292.8637,44.392902
3_6_103_58576,1997-10,286.4984,75.84571
3_6_103_58576,1997-11,282.11914,369.5703
3_6_103_58576,1997-12,279.03143,181.81523
3_6_103_58576,1998-01,278.40344,686.63635
3_6_103_58576,1998-02,276.53745,847.24524
3_6_103_58576,1998-03,280.80283,153.1678
3_6_103_58576,1998-04,282.21326,118.31268
3_6_103_58576,1998-05,282.49832,241.1952
3_6_103_58576,1998-06,291.11456,42.332275
3_6_103_58576,1998-07,298.40637,0.89575195
3_6_103_58576,1998-08,298.70477,0.0031738281
3_6_103_58576,1998-09,294.784,6.733179
3_6_103_58576,1998-10,286.4589,47.88542
3_6_103_58576,1998-11,279.4651,537.5725
3_6_103_58576,1998-12,277.73413,70.232834
3_6_103_58576,1999-01,279.51184,255.79868
3_6_103_58576,1999-02,276.62436,503.32303
3_6_103_58576,1999-03,277.62204,190.83873
3_6_103_58576,1999-04,282.52835,69.29322
3_6_103_58576,1999-05,288.2906,5.503998
3_6_103_58576,1999-06,292.99435,13.357162
3_6_103_58576,1999-07,295.94742,0.21484375
3_6_103_58576,1999-08,294.8519,3.056015
3_6_103_58576,1999-09,296.14313,0.46040016
3_6_103_58576,1999-10,290.8041,87.70295
3_6_103_58576,1999-11,283.04974,319.54224
3_6_103_58576,1999-12,280.62805,40.804623
3_6_103_58576,2000-01,278.02658,417.843
3_6_103_58576,2000-02,278.92075,692.6813
3_6_103_58576,2000-03,281.17676,117.85231
3_6_103_58576,2000-04,285.5325,100.14592
3_6_103_58576,2000-05,288.41608,46.740997
3_6_103_58576,2000-06,295.8296,43.917435
3_6_103_58576,2000-07,295.43988,0.3560028
3_6_103_58576,2000-08,296.66388,0.7258301
3_6_103_58576,2000-09,292.94788,4.8967934
3_6_103_58576,2000-10,286.1093,111.94728
3_6_103_58576,2000-11,279.6075,58.825993
3_6_103_58576,2000-12,281.14053,59.613567
3_6_103_58576,2001-01,278.60706,178.08572
3_6_103_58576,2001-02,276.42523,336.9964
3_6_103_58576,2001-03,283.28683,123.15239
3_6_103_58576,2001-04,282.03842,87.53388
3_6_103_58576,2001-05,294.27408,3.52417
3_6_103_58576,2001-06,293.81262,38.18866
3_6_103_58576,2001-07,297.03113,0.04107666
3_6_103_58576,2001-08,297.19843,0.032836914
3_6_103_58576,2001-09,294.29062,19.642042
3_6_103_58576,2001-10,290.36823,96.18752
3_6_103_58576,2001-11,281.8876,371.83063
3_6_103_58576,2001-12,277.03937,421.56848
3_6_103_58576,2002-01,276.9413,224.57578
3_6_103_58576,2002-02,280.54562,161.49739
3_6_103_58576,2002-03,279.97922,121.176926
3_6_103_58576,2002-04,284.92725,27.642532
3_6_103_58576,2002-05,288.35916,35.111595
3_6_103_58576,2002-06,295.1988,0.03173828
3_6_103_58576,2002-07,299.06058,0.37768555
3_6_103_58576,2002-08,297.8488,0.0
3_6_103_58576,2002-09,294.69583,0.18661882
3_6_103_58576,2002-10,289.1813,0.14627126
3_6_103_58576,2002-11,284.17294,176.32681
3_6_103_58576,2002-12,278.32822,975.2146
3_6_103_58576,2003-01,283.0985,270.87985
3_6_103_58576,2003-02,279.60022,86.23729
3_6_103_58576,2003-03,281.70422,170.50525
3_6_103_58576,2003-04,279.10352,394.02765
3_6_103_58576,2003-05,288.31583,52.013123
3_6_103_58576,2003-06,296.41714,0.003540039
3_6_103_58576,2003-07,299.60565,1.6923828
3_6_103_58576,2003-08,295.68488,14.91748
3_6_103_58576,2003-09,296.09515,2.120946
3_6_103_58576,2003-10,290.8463,4.007366
3_6_103_58576,2003-11,279.1927,141.4584
3_6_103_58576,2003-12,277.95032,616.6704
3_6_103_58576,2004-01,278.34097,145.98941
3_6_103_58576,2004-02,277.9893,578.3602
3_6_103_58576,2004-03,285.74567,72.43413
3_6_103_58576,2004-04,286.59033,39.44359
3_6_103_58576,2004-05,289.29712,9.47171
3_6_103_58576,2004-06,294.8263,5.7326355
3_6_103_58576,2004-07,297.6633,0.98143005
3_6_103_58576,2004-08,296.86826,1.1629639
3_6_103_58576,2004-09,293.19754,3.2864244
3_6_103_58576,2004-10,285.90237,227.9937
3_6_103_58576,2004-11,281.7602,44.140636
3_6_103_58576,2004-12,279.90204,452.65933
3_6_103_58576,2005-01,278.8666,320.7624
3_6_103_58576,2005-02,280.58072,200.90482
3_6_103_58576,2005-03,282.45557,260.33002
3_6_103_58576,2005-04,282.46848,126.00485
3_6_103_58576,2005-05,287.4479,213.0443
3_6_103_58576,2005-06,290.11346,41.657898
3_6_103_58576,2005-07,299.67044,0.99243164
3_6_103_58576,2005-08,298.42258,0.2701416
3_6_103_58576,2005-09,292.18665,1.9892011
3_6_103_58576,2005-10,288.02753,68.76732
3_6_103_58576,2005-11,282.47168,173.17896
3_6_103_58576,2005-12,279.917,824.0378
3_6_103_58576,2006-01,278.2536,278.31973
3_6_103_58576,2006-02,280.51166,180.15158
3_6_103_58576,2006-03,275.64935,558.3244
3_6_103_58576,2006-04,282.58304,362.06876
3_6_103_58576,2006-05,290.32242,46.08345
3_6_103_58576,2006-06,296.16418,2.629593
3_6_103_58576,2006-07,300.09396,1.9829102
3_6_103_58576,2006-08,296.48206,0.013183594
3_6_103_58576,2006-09,293.83655,0.052919965
3_6_103_58576,2006-10,287.69952,3.0758865
3_6_103_58576,2006-11,281.00946,191.1918
3_6_103_58576,2006-12,279.325,295.07153
3_6_103_58576,2007-01,278.65515,9.10849
3_6_103_58576,2007-02,279.20514,417.4802
3_6_103_58576,2007-03,284.2722,39.459297
3_6_103_58576,2007-04,284.8164,91.68676
3_6_103_58576,2007-05,290.8498,14.291748
3_6_103_58576,2007-06,294.36868,1.1590729
3_6_103_58576,2007-07,297.78516,9.63533
3_6_103_58576,2007-08,296.56253,0.11798096
3_6_103_58576,2007-09,291.73047,20.176052
3_6_103_58576,2007-10,285.95862,86.17042
3_6_103_58576,2007-11,284.6943,23.228516
3_6_103_58576,2007-12,276.23367,293.31238
3_6_103_58576,2008-01,275.91492,625.0057
3_6_103_58576,2008-02,278.75586,179.21912
3_6_103_58576,2008-03,280.7002,31.44339
3_6_103_58576,2008-04,282.91174,9.881378
3_6_103_58576,2008-05,289.75308,4.039646
3_6_103_58576,2008-06,294.7166,0.079711914
3_6_103_58576,2008-07,298.798,0.4456787
3_6_103_58576,2008-08,297.6967,0.0
3_6_103_58576,2008-09,295.25018,0.22344962
3_6_103_58576,2008-10,288.6632,70.36005
3_6_103_58576,2008-11,284.19882,151.30457
3_6_103_58576,2008-12,277.2765,179.99457
3_6_103_58576,2009-01,281.75372,43.678448
3_6_103_58576,2009-02,277.67203,560.32684
3_6_103_58576,2009-03,279.79382,248.4356
3_6_103_58576,2009-04,283.89386,28.728088
3_6_103_58576,2009-05,290.94553,169.73827
3_6_103_58576,2009-06,292.66296,21.757202
3_6_103_58576,2009-07,298.78885,0.038330078
3_6_103_58576,2009-08,297.42297,1.3312988
3_6_103_58576,2009-09,295.68652,1.2448845
3_6_103_58576,2009-10,286.42313,172.84685
3_6_103_58576,2009-11,282.18393,65.776276
3_6_103_58576,2009-12,277.6575,212.66699
3_6_103_58576,2010-01,279.63184,569.53406
3_6_103_58576,2010-02,279.43256,218.0947
3_6_103_58576,2010-03,280.42917,159.63594
3_6_103_58576,2010-04,280.7419,232.73528
3_6_103_58576,2010-05,284.31372,74.85104
3_6_103_58576,2010-06,292.40457,13.873291
3_6_103_58576,2010-07,298.85233,0.008178711
3_6_103_58576,2010-08,295.9626,0.36419678
3_6_103_58576,2010-09,293.82318,18.83419
3_6_103_58576,2010-10,288.51996,180.34415
3_6_103_58576,2010-11,280.35605,154.22028
3_6_103_58576,2010-12,278.20734,476.09027
3_6_103_58576,2011-01,280.73965,81.14283
3_6_103_58576,2011-02,277.4186,206.39813
3_6_103_58576,2011-03,278.0065,544.3126
3_6_103_58576,2011-04,281.71124,54.29866
3_6_103_58576,2011-05,285.08032,95.89337
3_6_103_58576,2011-06,291.2829,64.379196
3_6_103_58576,2011-07,296.3816,0.024169922
3_6_103_58576,2011-08,296.68762,0.0
3_6_103_58576,2011-09,296.77063,2.5313923
3_6_103_58576,2011-10,288.28113,107.135155
3_6_103_58576,2011-11,280.21442,79.5671
3_6_103_58576,2011-12,280.14777,8.573323
3_6_103_58576,2012-01,280.36453,208.0315
3_6_103_58576,2012-02,279.93774,22.499193
3_6_103_58576,2012-03,278.5188,584.2622
3_6_103_58576,2012-04,283.55405,203.32907
3_6_103_58576,2012-05,289.64954,8.723015
3_6_103_58576,2012-06,292.8688,18.838547
3_6_103_58576,2012-07,296.81604,10.577118
3_6_103_58576,2012-08,298.61572,3.7418213
3_6_103_58576,2012-09,295.98233,0.000603199
3_6_103_58576,2012-10,288.07513,80.74709
3_6_103_58576,2012-11,282.83643,466.35452
3_6_103_58576,2012-12,277.02814,687.33484
3_6_103_58576,2013-01,279.1822,35.50763
3_6_103_58576,2013-02,279.31873,29.144844
3_6_103_58576,2013-03,282.5733,106.326805
3_6_103_58576,2013-04,286.46637,30.877533
3_6_103_58576,2013-05,289.584,18.733368
3_6_103_58576,2013-06,295.16937,7.0059814
3_6_103_58576,2013-07,299.49008,0.21725464
3_6_103_58576,2013-08,295.9526,0.5938873
3_6_103_58576,2013-09,292.3265,17.616096
3_6_103_58576,2013-10,288.0021,12.200067
3_6_103_58576,2013-11,283.31808,50.976364
3_6_103_58576,2013-12,280.15695,15.3923645
3_6_103_58576,2014-01,283.76175,18.471811
3_6_103_58576,2014-02,279.82996,258.14746
3_6_103_58576,2014-03,282.5047,273.9369
3_6_103_58576,2014-04,285.54346,30.096199
3_6_103_58576,2014-05,290.10812,10.235214
3_6_103_58576,2014-06,295.3362,0.87213135
3_6_103_58576,2014-07,299.10565,2.2878418
3_6_103_58576,2014-08,296.93314,4.912224
3_6_103_58576,2014-09,294.68378,28.825472
3_6_103_58576,2014-10,289.3635,117.900925
3_6_103_58576,2014-11,283.35837,174.36469
3_6_103_58576,2014-12,279.54193,646.5672
3_6_103_58576,2015-01,283.71497,13.304283
3_6_103_58576,2015-02,284.23657,331.47925
3_6_103_58576,2015-03,286.0588,12.176056
3_6_103_58576,2015-04,285.54257,55.671265
3_6_103_58576,2015-05,288.86243,8.018234
3_6_103_58576,2015-06,297.17383,2.0429993
3_6_103_58576,2015-07,297.5156,30.285355
3_6_103_58576,2015-08,296.67072,0.07714844
3_6_103_58576,2015-09,293.67966,17.439333
3_6_103_58576,2015-10,290.7978,22.60897
3_6_103_58576,2015-11,280.05304,84.71916
3_6_103_58576,2015-12,276.57767,360.3844
3_6_103_58576,2016-01,278.49567,606.261
3_6_103_58576,2016-02,282.9688,86.39852
3_6_103_58576,2016-03,281.77548,589.33496
3_6_103_58576,2016-04,286.5556,65.67551
3_6_103_58576,2016-05,289.72208,29.97644
3_6_103_58576,2016-06,295.40918,0.6846161
3_6_103_58576,2016-07,297.82938,0.0
3_6_103_58576,2016-08,297.8507,0.12878418
3_6_103_58576,2016-09,294.2493,0.07542146
3_6_103_58576,2016-10,285.78268,336.33145
3_6_103_58576,2016-11,282.50565,244.68515
3_6_103_58576,2016-12,277.7458,390.72763
